LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
FINANCE,FINANCE - CUSTOMER & BILLING S,TRANSFER FROM-STORM WATER FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE - CUSTOMER & BILLING S,TRANSFER FROM WATER & SEWER O,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE - CUSTOMER & BILLING S,TRANSFER FROM STORM WATER MGMT,,,,,,62470,0,0,0,0,0,3
FINANCE,FINANCE - CUSTOMER & BILLING S Total,,,,,,,62470,0,0,0,0,0,2
FINANCE,FINANCE-RISK,MISCELLANEOUS NON-OPERATING RE,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-RISK Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-DEBT SERVICE,DURHAM COUNTY,,,,,,541878,503883,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,BANK LOAN PRIVATE PLACEMENT,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2010AB LOBS - COST OF ISSUANCE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,TRANSFER FROM PERFORMING ARTS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,541878,503883,0,0,0,0,2
FINANCE,CERTIFICATES OF PARTICIPATION,TRANSFER FROM DOWNTOWN REVITAL,,,,,,0,0,0,0,0,0,3
FINANCE,CERTIFICATES OF PARTICIPATION Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,INDIRECT COSTS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM CULT MP,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM WATER & SEWER O,,,,,,234598,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM TRANSIT ADMINIST,,,,,,193309,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM DISPOSAL SERVICE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM STORM WATER MGMT,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM CIVIC CENTER OPE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM BALLPARK FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM PARKING FACILITI,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM THE CEMETERY PER,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,427907,0,0,0,0,0,2
FINANCE,GOV-TRANSFERS & INDIRECT COSTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,GOV-TRANSFERS & INDIRECT COSTS Total,,,,,,,0,0,0,0,0,0,2
FINANCE,PP-TRANSFERS & INDIRECT COSTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,PP-TRANSFERS & INDIRECT COSTS Total,,,,,,,0,0,0,0,0,0,2
FINANCE,CSD-TRANSFERS & INDIRECT COSTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,CSD-TRANSFERS & INDIRECT COSTS Total,,,,,,,0,0,0,0,0,0,2
FINANCE,SUP-TRANSFERS & INDIRECT COSTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,SUP-TRANSFERS & INDIRECT COSTS Total,,,,,,,0,0,0,0,0,0,2
FINANCE,DEBT SERVICE,09 GO BOND REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2010 LOBS REFUNDING PREMIUM,,,,,,2461142,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2010 GO BONDS PREMIUM,,,,,,324181,0,0,0,0,0,3
FINANCE,DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,09 GO BOND REFUNDING ISSUE,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,GO BONDS REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2010 COPS REFUNDING 1998/2001,,,,,,4491148,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2010 BANK LOAN REFUNDING 2008,,,,,,12042000,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2012 COPS REFUNDING 2003/2005,,,,,,0,14075000,0,0,0,0,3
FINANCE,DEBT SERVICE,2012 COPS RFD - PMT TO ESCROW,,,,,,0,1398963,0,0,0,0,3
FINANCE,DEBT SERVICE,2010AB LOBS - COST OF ISSUANCE,,,,,,192848,0,0,0,0,0,3
FINANCE,DEBT SERVICE,COI - PRIVATE BANK LOAN,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,2012AB COPS - COST OF ISSUANCE,,,,,,0,81037,0,0,0,0,3
FINANCE,DEBT SERVICE Total,,,,,,,19511319,15555000,0,0,0,0,2
FINANCE,FEMA GRANTS FUND,FEDERAL GRANTS,,,,,,0,0,0,0,0,0,3
FINANCE,FEMA GRANTS FUND,FEDERAL PASSED THRU STATE,,,,,,0,0,0,0,0,0,3
FINANCE,FEMA GRANTS FUND,STATE GRANTS,,,,,,0,0,0,0,0,0,3
FINANCE,FEMA GRANTS FUND,SPECIAL GRANTS,,,,,,0,0,0,0,0,0,3
FINANCE,FEMA GRANTS FUND,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FEMA GRANTS FUND Total,,,,,,,0,0,0,0,0,0,2
FINANCE,MISCELLANEOUS GRANTS FINANCE,TRANSFER FROM MISC GRANTS,,,,,,0,0,0,0,0,0,3
FINANCE,MISCELLANEOUS GRANTS FINANCE Total,,,,,,,0,0,0,0,0,0,2
FINANCE,TRANSIT INVESTMENT FUND,INSURANCE PAYMENTS,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,TRANSFER FROM TRANSIT FUND,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND,TRANSFER FROM BALLPARK FUND,,,,,,0,0,0,0,0,0,3
FINANCE,TRANSIT INVESTMENT FUND Total,,,,,,,0,0,0,0,0,0,2
FINANCE,DEBT SERVICE FUND,CURRENT YEAR'S LEVY,,,,,,24009968,28684993,29377415,33674913,36339893,30553734,3
FINANCE,DEBT SERVICE FUND,HOLDING ACCOUNT CURRENT LEVY,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE FUND,CURRENT LEVY - VEHICLE TAX,,,,,,0,0,0,1617072,2621894,2336584,3
FINANCE,DEBT SERVICE FUND,CL-VEH TAX-WAKE COUNTY,,,,,,0,0,0,0,0,800,3
FINANCE,DEBT SERVICE FUND,WAKE COUNTY - CURR LEVY,,,,,,0,0,0,0,0,58963,3
FINANCE,DEBT SERVICE FUND,INVESTMENT INCOME,,,,,,0,26,53359,22,22891,14662,3
FINANCE,DEBT SERVICE FUND,DISTRIBUTED INTEREST,,,,,,0,16324,-1643,18353,27772,54360,3
FINANCE,DEBT SERVICE FUND,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE FUND,TRANSFER FROM THE GENERAL FUND,,,,,,6426807,2431277,1203484,0,172125,0,3
FINANCE,DEBT SERVICE FUND,FER FROM 911 SURCHG,,,,,,0,0,453153,0,0,0,3
FINANCE,DEBT SERVICE FUND,TRANSFER FROM FLEET,,,,,,0,1299556,0,0,0,0,3
FINANCE,DEBT SERVICE FUND Total,,,,,,,30436775,32432177,31085768,35310360,39184575,33019103,2
FINANCE,FIN-DEBT S,SUBSIDY 45% - RZEDB,,,,,,106289,265377,207595,191091,172603,187387,3
FINANCE,FIN-DEBT S,SUBSIDY 35%- BABS,,,,,,76400,57782,115563,106376,107177,111634,3
FINANCE,FIN-DEBT S,DURHAM COUNTY,,,,,,0,0,0,2950000,2197450,1217222,3
FINANCE,FIN-DEBT S Total,,,,,,,182689,323158,323158,3247467,2477230,1516243,2
FINANCE,DEBT SERVICE,SUBSIDY 45% - RZEDB,,,,,,0,0,0,0,0,0,3
FINANCE,DEBT SERVICE,SUBSIDY 35%- BABS,,,,,,165285,369362,369362,339998,342583,344539,3
FINANCE,DEBT SERVICE,NCCU REVENUES,,,,,,0,0,0,0,205100,0,3
FINANCE,DEBT SERVICE,2012 GO BOND PREMIUM,,,,,,0,0,211818,0,0,0,3
FINANCE,DEBT SERVICE,2013 LOBS PREMIUM,,,,,,0,0,0,127620,0,0,3
FINANCE,DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,8148172,0,3
FINANCE,DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,43082588,0,3
FINANCE,DEBT SERVICE,2012 GO REFUNDING 2005 A/C,,,,,,0,0,12450000,0,0,0,3
FINANCE,DEBT SERVICE,2012 GO RFD - PMT TO ESCROW,,,,,,0,0,1388432,0,0,0,3
FINANCE,DEBT SERVICE,2013 LOBS REFUNDING,,,,,,0,0,0,4000000,0,0,3
FINANCE,DEBT SERVICE,REFUNDING PROCEEDS,,,,,,0,0,0,0,0,6125000,3
FINANCE,DEBT SERVICE,2013AB COST OF ISSUANCE,,,,,,0,0,0,110750,0,0,3
FINANCE,DEBT SERVICE,COI - PRIVATE BANK LOAN,,,,,,0,0,0,0,0,61377,3
FINANCE,DEBT SERVICE,2012 GO BDS - COST OF ISSUANCE,,,,,,0,0,215421,0,0,0,3
FINANCE,DEBT SERVICE Total,,,,,,,165285,369362,14635032,4578368,51778442,6530916,2
FINANCE,FINANCE CIP FUND,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE CIP FUND Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-DEBT SERVICE,09 GO BOND REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2010 GO BONDS PREMIUM,,,,,,47396,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2011 REVENUE BONDS PREMIUM,,,,,,3777290,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,1290055,0,3
FINANCE,FIN-DEBT SERVICE,2016 Prem on Rev Bnd Rfndg,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,09 GO BOND REFUNDING ISSUE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,5133353,0,3
FINANCE,FIN-DEBT SERVICE,2016 Rev Bnd Refunding,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,GO BONDS REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2011 REVENUE BONDS COI,,,,,,279475,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,4104160,0,0,0,6423408,0,2
FINANCE,WATER & SEWER DEBT SERVICE,SUBSIDY 35%- BABS,,,,,,24163,54028,54028,49733,50111,50246,3
FINANCE,WATER & SEWER DEBT SERVICE Total,,,,,,,24163,54028,54028,49733,50111,50246,2
FINANCE,WATER& SEWER DEBT SERVICE,09 GO BOND REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2010 GO BONDS PREMIUM,,,,,,-47396,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2011 REVENUE BONDS PREMIUM,,,,,,-3777290,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,-1290055,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2016 Prem on Rev Bnd Rfndg,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,09 GO BOND REFUNDING ISSUE,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2005 GENERAL OBLIGATION BONDS,,,,,,-5590000,0,-7580000,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,-5133353,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2016 Rev Bnd Refunding,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2011 REVENUE BONDS ISSUED,,,,,,-57465000,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,REVENUE BONDS,,,,,,0,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,REVENUE BONDS,,,,,,-44602,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE,2011 REVENUE BONDS COI,,,,,,-279475,0,0,0,0,0,3
FINANCE,WATER& SEWER DEBT SERVICE Total,,,,,,,-67203762,0,-7580000,0,-6423408,0,2
FINANCE,FIN-DEBT SERVICE,2010 LOBS REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2010AB LOBS - COST OF ISSUANCE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,0,0,0,0,0,0,2
FINANCE,TRANSIT DEBT SERVICE,2010 LOBS REFUNDING PREMIUM,,,,,,-14184,0,0,0,0,0,3
FINANCE,TRANSIT DEBT SERVICE,LIMITED OBLIGATION BONDS,,,,,,-2315000,0,0,0,0,0,3
FINANCE,TRANSIT DEBT SERVICE Total,,,,,,,-2329184,0,0,0,0,0,2
FINANCE,FIN-DEBT SERVICE,SUBSIDY 45% - RZEDB,,,,,,0,28951,28951,26649,26852,26132,3
FINANCE,FIN-DEBT SERVICE,,,,,,,0,28951,28951,26649,26852,26132,2
FINANCE,FIN-DEBT SERVICE,SUBSIDY 45% - RZEDB,,,,,,356,538,538,495,499,486,3
FINANCE,FIN-DEBT SERVICE,SUBSIDY 35%- BABS,,,,,,84,187,187,172,173,174,3
FINANCE,FIN-DEBT SERVICE,09 GO BOND REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,505893,0,3
FINANCE,FIN-DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,09 GO BOND REFUNDING ISSUE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,1695885,0,3
FINANCE,FIN-DEBT SERVICE,LIMITED OBLIGATION BONDS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,GO BONDS REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,COI - PRIVATE BANK LOAN,,,,,,0,0,0,0,0,5000,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,439,725,725,667,2202450,5659,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,0,0,0,0,0,0,2
FINANCE,SOLID WASTE FA DEBT,2013 AB LOBS,,,,,,0,0,0,-4415000,0,0,3
FINANCE,SOLID WASTE FA DEBT,09 GO BOND REFUNDING PREMIUM,,,,,,0,0,0,0,0,0,3
FINANCE,SOLID WASTE FA DEBT,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,-505893,0,3
FINANCE,SOLID WASTE FA DEBT,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,SOLID WASTE FA DEBT,09 GO BOND REFUNDING ISSUE,,,,,,0,0,0,0,0,0,3
FINANCE,SOLID WASTE FA DEBT,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,SOLID WASTE FA DEBT,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,-1695885,0,3
FINANCE,SOLID WASTE FA DEBT,BANK LOAN PRIVATE PLACEMENT,,,,,,0,-1006624,-1143324,-388000,0,-3375000,3
FINANCE,SOLID WASTE FA DEBT,COI - PRIVATE BANK LOAN,,,,,,0,0,0,0,0,-5000,3
FINANCE,SOLID WASTE FA DEBT Total,,,,,,,0,-1006624,-1143324,-4803000,-2201778,-3380000,2
FINANCE,FIN-DEBT SERVICE,CURRENT YEAR'S LEVY,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,DELINQUENT LEVIES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,DURHAM COUNTY,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,AIR LEASE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,MEETING ROOM RENTALS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,BANQUET/CATERING REVENUE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,CURRENT YEAR'S LEVY,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,DELINQUENT LEVIES,,,,,,3953,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,DURHAM COUNTY,,,,,,382949,283546,181457,162219,133395,133395,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,CITY OF DURHAM CONTRIBUTION,,,,,,455411,358010,208795,161719,133395,133395,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,AIR LEASE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,MEETING ROOM RENTALS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,BANQUET/CATERING REVENUE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,842314,641556,390252,323938,266790,266790,2
FINANCE,CIVIC CTR DEBT SERVICE,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
FINANCE,CIVIC CTR DEBT SERVICE,GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,CIVIC CTR DEBT SERVICE Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-DEBT SERVICE,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2010 LOBS REFUNDING PREMIUM,,,,,,123256,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2010 COPS REFUNDING 1998/2001,,,,,,1666063,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE,2013AB COST OF ISSUANCE,,,,,,0,0,0,130000,0,0,3
FINANCE,FIN-DEBT SERVICE,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,1789319,0,0,130000,0,0,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,4% DURHAM BULLS REVENUE,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,SKY BOX RENTALS- BALLPARK,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,.25 CENT TICKET SURCHARGE - B,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,WRITE OFF INTER-FUND LOANS,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM THE GENERAL FUND,,,,,,1531498,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,1531498,0,0,0,0,0,2
FINANCE,BALLPARK DEBT SERVICE,2013 AB LOBS,,,,,,0,0,0,-12130000,0,0,3
FINANCE,BALLPARK DEBT SERVICE,2010 LOBS REFUNDING PREMIUM,,,,,,-123256,0,0,0,0,0,3
FINANCE,BALLPARK DEBT SERVICE,LIMITED OBLIGATION BONDS,,,,,,-1680000,0,0,0,0,0,3
FINANCE,BALLPARK DEBT SERVICE Total,,,,,,,-1803256,0,0,-12130000,0,0,2
FINANCE,FIN-DEBT SERVICE,SALE OF PROPERTY,,,,,,0,0,0,0,0,8000000,3
FINANCE,FIN-DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,160098,0,3
FINANCE,FIN-DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,863175,0,3
FINANCE,FIN-DEBT SERVICE,,,,,,,0,0,0,0,1023273,8000000,2
FINANCE,FIN-DEBT SERVICE,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-DEBT SERVICE Total,,,,,,,0,0,0,0,0,0,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,0,0,0,0,0,0,2
FINANCE,PARKING DEBT SERVICE,2015 GO REFUND - PREMIUM,,,,,,0,0,0,0,-160098,0,3
FINANCE,PARKING DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,-863175,0,3
FINANCE,PARKING DEBT SERVICE Total,,,,,,,0,0,0,0,-1023273,0,2
FINANCE,PERF ARTS THEATER,DPAC MAJOR NAMING RIGHTS,,,,,,375000,375000,400000,400000,425000,425000,3
FINANCE,PERF ARTS THEATER,DPAC MINOR NAMING RIGHTS,,,,,,0,6000,0,0,0,0,3
FINANCE,PERF ARTS THEATER Total,,,,,,,375000,381000,400000,400000,425000,425000,2
FINANCE,CERTIFICATES OF PARTICIPATION,2015 LOBS REFUNDING,,,,,,0,0,0,0,30205000,0,3
FINANCE,CERTIFICATES OF PARTICIPATION,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
FINANCE,CERTIFICATES OF PARTICIPATION Total,,,,,,,0,0,0,0,30205000,0,2
FINANCE,DPAC DEBT SERVICE,2015 GO BONDS REFUNDING,,,,,,0,0,0,0,0,0,3
FINANCE,DPAC DEBT SERVICE,2015 LOBS REFUNDING,,,,,,0,0,0,0,-30205000,0,3
FINANCE,DPAC DEBT SERVICE Total,,,,,,,0,0,0,0,-30205000,0,2
FINANCE,FIN-INTERNAL SERVICES/IND COST,CHARGES FOR SERVICES,,,,,,0,4711100,3518490,4617874,4983011,4932803,3
FINANCE,FIN-INTERNAL SERVICES/IND COST Total,,,,,,,0,4711100,3518490,4617874,4983011,4932803,2
FINANCE,FINANCE-CLAIMS PAYMENT FUND,CHARGES FOR SERVICES,,,,,,4742720,0,0,0,0,0,3
FINANCE,FINANCE-CLAIMS PAYMENT FUND,MISCELLANEOUS NON-OPERATING RE,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-CLAIMS PAYMENT FUND,TRANSFER FROM-STORM WATER FUND,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-CLAIMS PAYMENT FUND,TRANSFER FROM WATER & SEWER O,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-CLAIMS PAYMENT FUND,TRANSFER FROM STORM WATER MGMT,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-CLAIMS PAYMENT FUND Total,,,,,,,4742720,0,0,0,0,0,2
FINANCE,FINANCE-ASSET PROTECTION FUND,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
FINANCE,FINANCE-ASSET PROTECTION FUND,GAIN OR LOSS ON SALE OF INVEST,,,,,,0,0,0,0,0,0,3
