LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
GENERAL SERVICES,GS: COMMUNITY CENTER AT LYON P,SPECIAL CONTRACTUAL SERVICES,,,,,,32,0,0,0,0,0,3
GENERAL SERVICES,GS: COMMUNITY CENTER AT LYON P  Total,,,,,,,124,0,0,0,199,0,2
GENERAL SERVICES,GS: LANDSCAPING,FULL TIME PERSONNEL,,,,,,949220,891180,949838,973893,978146,1030821,3
GENERAL SERVICES,GS: LANDSCAPING,PART-TIME PERSONNEL,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,OVERTIME,,,,,,12705,4566,7802,10370,7187,12359,3
GENERAL SERVICES,GS: LANDSCAPING,LONGEVITY,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,FICA EXPENSE,,,,,,56870,54303,56010,57277,57276,60335,3
GENERAL SERVICES,GS: LANDSCAPING,MEDICARE EXPENSE,,,,,,13301,12700,13099,13395,13395,14111,3
GENERAL SERVICES,GS: LANDSCAPING,LIFE INSURANCE,,,,,,2049,1948,1916,1890,1905,1976,3
GENERAL SERVICES,GS: LANDSCAPING,DENTAL INSURANCE PREMIUM,,,,,,6925,9267,10105,9586,9487,10472,3
GENERAL SERVICES,GS: LANDSCAPING,ICMA RET HEALTH SAVINGS PLAN,,,,,,1540,4375,6755,7227,10518,12012,3
GENERAL SERVICES,GS: LANDSCAPING,BC/BS HEALTH INS - CITY,,,,,,200456,213243,226282,212489,218102,234125,3
GENERAL SERVICES,GS: LANDSCAPING,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,61348,63960,64511,69361,69380,68870,3
GENERAL SERVICES,GS: LANDSCAPING,NON-LAW ENFORCEMENT 401-K,,,,,,28983,37186,43071,44148,44160,51626,3
GENERAL SERVICES,GS: LANDSCAPING,POSTAGE,,,,,,0,0,22,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,PRINTING-INTERNAL SERVICES,,,,,,0,21,21,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,SANITATION & CLEANING MATERIAL,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,CHEMICALS,,,,,,5387,2232,6229,6353,12422,10081,3
GENERAL SERVICES,GS: LANDSCAPING,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,0,520,0,0,0,80,3
GENERAL SERVICES,GS: LANDSCAPING,SMALL HAND TOOLS,,,,,,0,739,1922,193,0,2742,3
GENERAL SERVICES,GS: LANDSCAPING,UNIFORMS & CLOTHING PURCHASES,,,,,,4994,4934,4910,4925,5631,5721,3
GENERAL SERVICES,GS: LANDSCAPING,SAFETY SHOES,,,,,,4083,2945,3775,3079,3860,3430,3
GENERAL SERVICES,GS: LANDSCAPING,PAVING MATERIALS,,,,,,5894,0,4997,8471,0,6256,3
GENERAL SERVICES,GS: LANDSCAPING,STONE,,,,,,0,0,106,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,EQUIPMENT RENTALS,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,COMMUNICATIONS,,,,,,0,0,46,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,LOCAL TELEPHONE SERVICE,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,CELLULAR PHONE,,,,,,2875,2036,2578,1463,1295,2117,3
GENERAL SERVICES,GS: LANDSCAPING,ELECTRICITY,,,,,,1720,1687,1838,2011,1706,1473,3
GENERAL SERVICES,GS: LANDSCAPING,LANDFILL CHARGES,,,,,,5588,2821,2242,2198,3053,2921,3
GENERAL SERVICES,GS: LANDSCAPING,WATER,,,,,,5640,4317,1260,664,3223,975,3
GENERAL SERVICES,GS: LANDSCAPING,STORM WATER RUN-OFF,,,,,,5843,6311,6843,7346,7896,7896,3
GENERAL SERVICES,GS: LANDSCAPING,GASOLINE,,,,,,42384,52203,65366,64091,49522,36801,3
GENERAL SERVICES,GS: LANDSCAPING,DIESEL OIL,,,,,,13475,5533,2790,3054,4623,1627,3
GENERAL SERVICES,GS: LANDSCAPING,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,18668,16524,18055,17404,17070,18152,3
GENERAL SERVICES,GS: LANDSCAPING,MACHINERY & EQUIPMENT MAINTENA,,,,,,13393,12294,10258,10618,26892,24901,3
GENERAL SERVICES,GS: LANDSCAPING,EQUIPMENT MAINTENANCE & SERVIC,,,,,,0,1766,1608,2827,2777,5356,3
GENERAL SERVICES,GS: LANDSCAPING,FACILITIES & GROUNDS MAINTENAN,,,,,,32942,40278,47307,52538,62647,57473,3
GENERAL SERVICES,GS: LANDSCAPING,TRAINING & RELATED TRAVEL,,,,,,465,944,680,1134,3994,1019,3
GENERAL SERVICES,GS: LANDSCAPING,DUES & PROFESSIONAL MEMBERSHIP,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,NON-FIXED ASSET EQUIPMENT,,,,,,28549,1115,0,0,0,477,3
GENERAL SERVICES,GS: LANDSCAPING,SPECIAL CONTRACTUAL SERVICES,,,,,,392042,417078,332830,295436,394681,482578,3
GENERAL SERVICES,GS: LANDSCAPING,OTHER OPERATING COSTS,,,,,,0,0,2079,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,ADVERTISING,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,FURNITURE & EQUIPMENT,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS: LANDSCAPING,PURCHASE SHOP EQUIPMENT,,,,,,0,0,16295,0,0,13027,3
GENERAL SERVICES,GS: LANDSCAPING  Total,,,,,,,1917339,1869025,1913444,1883440,2010846,2181812,2
GENERAL SERVICES,ROADWAY APPEARANCE,LOCAL TELEPHONE SERVICE,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,ROADWAY APPEARANCE,CELLULAR PHONE,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,ROADWAY APPEARANCE  Total,,,,,,,0,0,0,0,0,0,2
GENERAL SERVICES,URBAN FORESTRY,FULL TIME PERSONNEL,,,,,,388600,388621,399860,405027,419486,425454,3
GENERAL SERVICES,URBAN FORESTRY,OVERTIME,,,,,,2901,3294,3476,2897,1156,2171,3
GENERAL SERVICES,URBAN FORESTRY,LONGEVITY,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,FICA EXPENSE,,,,,,22336,23142,23098,22964,24081,24336,3
GENERAL SERVICES,URBAN FORESTRY,MEDICARE EXPENSE,,,,,,5224,5412,5402,5371,5632,5692,3
GENERAL SERVICES,URBAN FORESTRY,LIFE INSURANCE,,,,,,851,851,800,792,802,812,3
GENERAL SERVICES,URBAN FORESTRY,DENTAL INSURANCE PREMIUM,,,,,,2721,3322,3345,3264,3364,4009,3
GENERAL SERVICES,URBAN FORESTRY,ICMA RET HEALTH SAVINGS PLAN,,,,,,840,840,910,1750,1750,1435,3
GENERAL SERVICES,URBAN FORESTRY,BC/BS HEALTH INS - CITY,,,,,,76630,87088,83993,87441,84375,84453,3
GENERAL SERVICES,URBAN FORESTRY,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,24764,27862,27215,28722,29626,28279,3
GENERAL SERVICES,URBAN FORESTRY,NON-LAW ENFORCEMENT 401-K,,,,,,11700,16199,18170,18281,18857,21199,3
GENERAL SERVICES,URBAN FORESTRY,POSTAGE,,,,,,22,41,54,9,278,18,3
GENERAL SERVICES,URBAN FORESTRY,PRINTING-INTERNAL SERVICES,,,,,,21,0,21,0,0,489,3
GENERAL SERVICES,URBAN FORESTRY,CHEMICALS,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,7004,7487,5875,4812,12649,7686,3
GENERAL SERVICES,URBAN FORESTRY,SMALL HAND TOOLS,,,,,,2842,4586,3795,3617,2616,4373,3
GENERAL SERVICES,URBAN FORESTRY,UNIFORMS & CLOTHING PURCHASES,,,,,,498,1126,1096,1262,1793,1936,3
GENERAL SERVICES,URBAN FORESTRY,SAFETY SHOES,,,,,,2090,1515,1550,2313,1244,1126,3
GENERAL SERVICES,URBAN FORESTRY,LOCAL TELEPHONE SERVICE,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,CELLULAR PHONE,,,,,,1375,942,2362,3772,3070,3660,3
GENERAL SERVICES,URBAN FORESTRY,ELECTRICITY,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,LANDFILL CHARGES,,,,,,10235,10545,10645,12885,12040,11365,3
GENERAL SERVICES,URBAN FORESTRY,NATURAL GAS,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,WATER,,,,,,1092,998,276,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,GASOLINE,,,,,,11426,7874,8334,7633,5662,3666,3
GENERAL SERVICES,URBAN FORESTRY,DIESEL OIL,,,,,,17256,21796,19692,20922,14197,8989,3
GENERAL SERVICES,URBAN FORESTRY,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,32059,44238,38312,32117,38015,41118,3
GENERAL SERVICES,URBAN FORESTRY,MACHINERY & EQUIPMENT MAINTENA,,,,,,9,3768,3017,2600,6707,10080,3
GENERAL SERVICES,URBAN FORESTRY,FACILITIES & GROUNDS MAINTENAN,,,,,,0,4383,321,1332,2176,3483,3
GENERAL SERVICES,URBAN FORESTRY,MAINTENANCE & REPAIR MATERIALS,,,,,,0,0,1498,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,TRAVEL,,,,,,0,0,186,716,0,0,3
GENERAL SERVICES,URBAN FORESTRY,TRAINING & RELATED TRAVEL,,,,,,1245,1666,1310,2054,2073,2280,3
GENERAL SERVICES,URBAN FORESTRY,DUES & PROFESSIONAL MEMBERSHIP,,,,,,415,490,420,805,610,2036,3
GENERAL SERVICES,URBAN FORESTRY,SUBSCRIPTIONS,,,,,,0,0,0,60,0,0,3
GENERAL SERVICES,URBAN FORESTRY,OTHER OPERATING COSTS,,,,,,0,0,500,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,GENERAL & ADMINISTRATIVE,,,,,,0,-1164,0,0,0,0,3
GENERAL SERVICES,URBAN FORESTRY,FURNITURE & EQUIPMENT,,,,,,0,0,0,0,0,75725,3
GENERAL SERVICES,URBAN FORESTRY  Total,,,,,,,624154,666921,665534,673418,692258,775870,2
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,FULL TIME PERSONNEL,,,,,,49940,37926,44660,47066,48675,51207,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,FICA EXPENSE,,,,,,3047,2403,2671,2647,2627,2768,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,MEDICARE EXPENSE,,,,,,713,562,625,619,614,647,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,LIFE INSURANCE,,,,,,110,78,91,91,95,97,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,DENTAL INSURANCE PREMIUM,,,,,,262,262,480,490,541,571,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,ICMA RET HEALTH SAVINGS PLAN,,,,,,0,385,910,910,910,910,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,BC/BS HEALTH INS - CITY,,,,,,6380,5547,6867,6324,8952,9527,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,3159,2725,3010,3314,3427,3387,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,NON-LAW ENFORCEMENT 401-K,,,,,,1493,1585,2010,2110,2181,2539,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,CELLPHONE,,,,,,0,120,360,360,360,360,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,TEMPORARY PERSONNEL SERVICES,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,OFFICE SUPPLIES,,,,,,375,284,0,30,0,210,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,POSTAGE,,,,,,412,85,90,53,21,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,PRINTING & DUPLICATION,,,,,,0,0,0,520,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,PRINTING-INTERNAL SERVICES,,,,,,1124,0,113,155,105,56,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,PRINTING-EXTERNAL SERVICES,,,,,,326,815,0,0,113,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,3493,555,4569,3199,6801,6806,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,UNIFORMS & CLOTHING PURCHASES,,,,,,90,0,0,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,SAFETY SHOES,,,,,,0,0,179,0,0,125,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,COMMUNICATIONS,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,CELLULAR PHONE,,,,,,653,662,28,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,LANDFILL CHARGES,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,GASOLINE,,,,,,184,208,138,299,192,189,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,30,158,1357,77,124,409,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,TRAVEL,,,,,,0,0,45,625,0,1022,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,MEALS,,,,,,0,0,172,188,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,TRAINING & RELATED TRAVEL,,,,,,0,250,575,327,1090,171,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,DUES & PROFESSIONAL MEMBERSHIP,,,,,,250,135,125,85,690,588,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,SUBSCRIPTIONS,,,,,,0,0,24,26,45,3567,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,PROFESSIONAL SERVICES,,,,,,875,450,480,300,0,8660,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,NON-FIXED ASSET COMPUTER SOFTW,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,OTHER OPERATING COSTS,,,,,,0,0,0,0,66,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL,GENERAL & ADMINISTRATIVE,,,,,,251,0,0,284,6570,18,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL  Total,,,,,,,73167,55195,69580,70101,84240,93849,2
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,OFFICE SUPPLIES,,,,,,32,0,40,0,37,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,POSTAGE,,,,,,12,0,9,1,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,PRINTING & DUPLICATION,,,,,,0,0,0,0,186,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,PRINTING-EXTERNAL SERVICES,,,,,,0,0,332,1939,138,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,11636,2705,7744,4163,6541,1755,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,LANDFILL CHARGES,,,,,,133,411,35,540,0,0,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,TRAINING & RELATED TRAVEL,,,,,,0,55,0,369,0,625,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,DUES & PROFESSIONAL MEMBERSHIP,,,,,,225,0,350,4918,1477,2387,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY,PROFESSIONAL SERVICES,,,,,,10063,12458,5920,6620,5930,6887,3
GENERAL SERVICES,KEEP DURHAM BEAUTIFUL - COUNTY  Total,,,,,,,22100,15628,14430,18894,14312,11667,2
GENERAL SERVICES,CEMETERY OPERATIONS,FULL TIME PERSONNEL,,,,,,410309,347249,383046,446769,468482,481128,3
GENERAL SERVICES,CEMETERY OPERATIONS,PART-TIME PERSONNEL,,,,,,38611,50343,78246,57247,4374,30555,3
GENERAL SERVICES,CEMETERY OPERATIONS,OVERTIME,,,,,,31924,33783,38244,39435,39366,42523,3
GENERAL SERVICES,CEMETERY OPERATIONS,LONGEVITY,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,CONTRACTUAL PERSONAL SERVICES,,,,,,0,0,0,0,21098,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,FICA EXPENSE,,,,,,27877,23497,24071,27545,28972,29780,3
GENERAL SERVICES,CEMETERY OPERATIONS,MEDICARE EXPENSE,,,,,,6520,5495,5630,6442,6776,6965,3
GENERAL SERVICES,CEMETERY OPERATIONS,LIFE INSURANCE,,,,,,843,741,770,869,912,926,3
GENERAL SERVICES,CEMETERY OPERATIONS,DENTAL INSURANCE PREMIUM,,,,,,2974,3088,3703,4693,5319,5543,3
GENERAL SERVICES,CEMETERY OPERATIONS,ICMA RET HEALTH SAVINGS PLAN,,,,,,1435,3702,4989,6279,6755,6510,3
GENERAL SERVICES,CEMETERY OPERATIONS,BC/BS HEALTH INS - CITY,,,,,,74520,76099,76743,92642,97873,100302,3
GENERAL SERVICES,CEMETERY OPERATIONS,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,28007,27199,28427,34202,35752,34616,3
GENERAL SERVICES,CEMETERY OPERATIONS,RETIREMENT CONTRIBUTIONS-LEO,,,,,,,,0,,,16,3
GENERAL SERVICES,CEMETERY OPERATIONS,SPECIAL LAW ENFORCEMENT 401(K),,,,,,,,0,,,11,3
GENERAL SERVICES,CEMETERY OPERATIONS,NON-LAW ENFORCEMENT 401-K,,,,,,13232,15814,18980,21769,22756,25949,3
GENERAL SERVICES,CEMETERY OPERATIONS,LEO SPECIAL SEPARATION ALLOWAN,,,,,,,,0,,,17,3
GENERAL SERVICES,CEMETERY OPERATIONS,OFFICE SUPPLIES,,,,,,404,1110,535,209,292,229,3
GENERAL SERVICES,CEMETERY OPERATIONS,POSTAGE,,,,,,109,65,71,76,107,266,3
GENERAL SERVICES,CEMETERY OPERATIONS,PRINTING-INTERNAL SERVICES,,,,,,365,403,301,434,1147,1146,3
GENERAL SERVICES,CEMETERY OPERATIONS,SANITATION & CLEANING MATERIAL,,,,,,346,329,218,0,33,634,3
GENERAL SERVICES,CEMETERY OPERATIONS,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,9979,5431,5549,6224,16162,3817,3
GENERAL SERVICES,CEMETERY OPERATIONS,SMALL HAND TOOLS,,,,,,217,744,252,5,234,205,3
GENERAL SERVICES,CEMETERY OPERATIONS,UNIFORMS & CLOTHING PURCHASES,,,,,,0,0,38,52,0,152,3
GENERAL SERVICES,CEMETERY OPERATIONS,UNIFORMS & LAUNDRY SERVICES,,,,,,4285,4226,4226,3627,4044,3992,3
GENERAL SERVICES,CEMETERY OPERATIONS,SAFETY SHOES,,,,,,1049,800,1046,1046,1110,1051,3
GENERAL SERVICES,CEMETERY OPERATIONS,PAVING MATERIALS,,,,,,1347,1222,541,1591,552,220,3
GENERAL SERVICES,CEMETERY OPERATIONS,LONG DISTANCE TELEPHONE SERVIC,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,CELLULAR PHONE,,,,,,402,255,707,708,611,466,3
GENERAL SERVICES,CEMETERY OPERATIONS,ELECTRICITY,,,,,,8175,6503,8061,8274,8672,7700,3
GENERAL SERVICES,CEMETERY OPERATIONS,STATIONARY CONTAINER FEES,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,NATURAL GAS,,,,,,1613,1166,1941,1865,1784,1506,3
GENERAL SERVICES,CEMETERY OPERATIONS,WATER,,,,,,3354,3651,3787,3811,3547,3702,3
GENERAL SERVICES,CEMETERY OPERATIONS,STORM WATER RUN-OFF,,,,,,13107,14226,15425,16780,18063,18137,3
GENERAL SERVICES,CEMETERY OPERATIONS,FUEL OIL,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,GASOLINE,,,,,,9045,9927,10607,11616,8121,5483,3
GENERAL SERVICES,CEMETERY OPERATIONS,DIESEL OIL,,,,,,6031,7627,8234,6664,7297,4093,3
GENERAL SERVICES,CEMETERY OPERATIONS,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,8832,10516,13342,13393,17774,13708,3
GENERAL SERVICES,CEMETERY OPERATIONS,EXTERNAL SERVICES,,,,,,0,832,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,MACHINERY & EQUIPMENT MAINTENA,,,,,,10619,5393,5567,5159,2952,5039,3
GENERAL SERVICES,CEMETERY OPERATIONS,EQUIPMENT MAINTENANCE & SERVIC,,,,,,100,747,98,531,684,279,3
GENERAL SERVICES,CEMETERY OPERATIONS,FACILITIES & GROUNDS MAINTENAN,,,,,,5122,21721,13491,11248,14191,20640,3
GENERAL SERVICES,CEMETERY OPERATIONS,MAINTENANCE & REPAIR MATERIALS,,,,,,0,314,65,101,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,TRAINING & RELATED TRAVEL,,,,,,4,0,0,95,1365,231,3
GENERAL SERVICES,CEMETERY OPERATIONS,SUBSCRIPTIONS,,,,,,792,334,0,272,216,195,3
GENERAL SERVICES,CEMETERY OPERATIONS,NON-FIXED ASSET EQUIPMENT,,,,,,240,1376,929,642,4679,3800,3
GENERAL SERVICES,CEMETERY OPERATIONS,SPECIAL CONTRACTUAL SERVICES,,,,,,1149,1169,1169,1229,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,PURCHASE SHOP EQUIPMENT,,,,,,6177,8930,0,8728,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS,CEMETERY PERPETUAL CARE FUND,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,CEMETERY OPERATIONS  Total,,,,,,,729115,696026,759046,842270,852069,861535,2
GENERAL SERVICES,GS-FLEET MAINTENANCE,POSTAGE,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,GS-FLEET MAINTENANCE  Total,,,,,,,0,0,0,0,0,0,2
GENERAL SERVICES,DEFERRED MAINTENANCE,PRINTING-INTERNAL SERVICES,,,,,,0,0,21,0,0,0,3
GENERAL SERVICES,DEFERRED MAINTENANCE,FACILITIES & GROUNDS MAINTENAN,,,,,,479116,770639,284635,351401,532581,488731,3
GENERAL SERVICES,DEFERRED MAINTENANCE  Total,,,,,,,479116,770639,284657,351401,532581,488817,2
GENERAL SERVICES,SUSTAINABILITY,PROFESSIONAL SERVICES,,,,,,,,0,,0,2410,3
GENERAL SERVICES,SUSTAINABILITY,OTHER OPERATING COSTS,,,,,,,,0,,0,55236,3
GENERAL SERVICES,SUSTAINABILITY  Total,,,,,,,,,0,,0,57645,2
GENERAL SERVICES,GENERAL SERVICE UTILITIES,ELECTRICITY,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICE UTILITIES,NATURAL GAS,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICE UTILITIES,WATER,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICE UTILITIES,STORM WATER RUN-OFF,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICE UTILITIES  Total,,,,,,,,,0,,,0,2
GENERAL SERVICES,TREES,SPECIAL CONTRACTUAL SERVICES,,,,,,0,0,0,0,0,0,3
GENERAL SERVICES,TREES  Total,,,,,,,0,0,0,0,0,0,2
GENERAL SERVICES,DEVELOPMENT SERVICE CENTER,FURNITURE & EQUIPMENT,,,,,,,,,,,,3
GENERAL SERVICES,DEVELOPMENT SERVICE CENTER  Total,,,,,,,,,,,,,2
GENERAL SERVICES,MISC GRANTS -RECOVERY ACT,SPECIAL CONTRACTUAL SERVICES,,,,,,7680,0,0,0,0,0,3
GENERAL SERVICES,MISC GRANTS -RECOVERY ACT  Total,,,,,,,7680,0,0,0,0,0,2
GENERAL SERVICES,GENERAL SERVICES PROJECTS,SIGN MATERIAL,,,,,,,,,,,,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,NON-FIXED ASSET EQUIPMENT,,,,,,,,,,,,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,MOVING SERVICES,,,,,,,,,,,,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,CIP PROFESSIONAL SERVICES BLDG,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,CONTRACT CONTINGENCIES,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,FURNITURE & EQUIPMENT,,,,,,,,,,,,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS,APPROPRIATIONS NOT AUTHORIZED,,,,,,,,0,,,0,3
GENERAL SERVICES,GENERAL SERVICES PROJECTS  Total,,,,,,,,,0,,,0,2
GENERAL SERVICES,LINE OF CREDIT,CONSTRUCTION IN PROGRESS,,,,,,,,0,,,3645,3
GENERAL SERVICES,LINE OF CREDIT,CIP PROFESSIONAL SERVICES BLDG,,,,,,,,,,,,3
GENERAL SERVICES,LINE OF CREDIT  Total,,,,,,,,,0,,,3645,2
GENERAL SERVICES,2008 AB 2005 BONDS,POSTAGE,,,,,,,,0,,410,0,3
GENERAL SERVICES,2008 AB 2005 BONDS,LAND,,,,,,,,0,,2200,0,3
GENERAL SERVICES,2008 AB 2005 BONDS,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,0,,22262,0,3
GENERAL SERVICES,2008 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,335779,0,3
GENERAL SERVICES,2008 AB 2005 BONDS,PROFESSIONAL SERVICES-LAND IMP,,,,,,,,0,,93654,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,PERSONAL SERVICES DISTRIBUTION,,,,,,,,0,,2121,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,SALARY ALLOCATION,,,,,,,,0,,227018,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,PRINTING & DUPLICATION,,,,,,,,0,,78,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,194587,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,4735,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,INDIRECT COSTS,,,,,,,,0,,260,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,11003597,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,0,0,3
GENERAL SERVICES,2010 AB 2005 BONDS,FURNITURE & EQUIPMENT,,,,,,,,0,,138984,0,3
GENERAL SERVICES,2012 BC 2005 BONDS,PERSONAL SERVICES DISTRIBUTION,,,,,,,,0,,3193,0,3
GENERAL SERVICES,2012 BC 2005 BONDS,DIESEL OIL,,,,,,,,0,,2130,0,3
